assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,season,hat_tricks,fantasy_points,target,season_start_year,height,weight,age,rookie_year,overall_pick
1,0,1,,0,3,0,Knies,0,2,8482720,1,1,0.33333,L,0,0,20222023,0,0,0.0,L,4,Matthew Knies,TOR,786.6666,20222023,0,1,50.0,2022,191.0,105.0,20.0,0.0,57.0
17,21,34,0.43283,3,82,24,Johnston,0,20,8482740,6,41,0.5,C,3,7,20222023,0,0,0.15,R,160,Wyatt Johnston,DAL,928.9024,20222023,0,65,100.0,2022,185.0,85.0,19.0,0.0,23.0
26,10,29,0.42344,1,80,17,McTavish,0,44,8482745,-19,43,0.5375,C,7,14,20222023,0,0,0.10559,L,161,Mason McTavish,ANA,922.4625,20222023,0,60,61.0,2022,185.0,99.0,19.0,0.0,3.0
0,2,2,,0,9,2,Edvinsson,0,12,8482762,-7,2,0.22222,D,0,0,20222023,0,0,0.4,L,5,Simon Edvinsson,DET,1024.1111,20222023,0,6,5.0,2022,198.0,101.0,19.0,0.0,6.0
33,28,50,0.44444,3,73,42,Ovechkin,1,48,8471214,-16,75,1.02739,L,14,25,20222023,0,0,0.14285,R,294,Alex Ovechkin,WSH,1212.2465,20222023,2,123,96.0,2022,191.0,108.0,37.0,0.0,1.0
50,42,68,0.49006,9,82,55,Rantanen,3,82,8478420,15,105,1.28048,R,13,37,20222023,0,0,0.17973,L,306,Mikko Rantanen,COL,1333.4512,20222023,3,169,149.0,2022,193.0,103.0,26.0,0.0,10.0
7,5,12,0.66666,1,61,5,Greer,0,114,8478421,9,12,0.19672,L,0,0,20222023,0,0,0.07575,L,66,A.J. Greer,BOS,546.5409,20222023,0,17,18.0,2022,191.0,95.0,26.0,0.0,39.0
2,3,5,0.22222,0,22,3,Harkins,0,12,8478424,4,5,0.22727,C,0,0,20222023,0,0,0.16666,L,18,Jansen Harkins,WPG,649.1818,20222023,0,8,4.0,2022,185.0,89.0,25.0,0.0,47.0
37,12,39,0.38596,3,74,18,Boeser,0,24,8478444,-20,55,0.74324,R,6,16,20222023,0,0,0.10112,R,178,Brock Boeser,VAN,1034.4864,20222023,0,73,122.0,2022,185.0,94.0,25.0,0.0,23.0
37,10,32,0.35616,5,58,14,Barzal,1,22,8478445,5,51,0.87931,C,4,19,20222023,0,0,0.10071,R,139,Mathew Barzal,NYI,1122.9655,20222023,0,65,103.0,2022,185.0,84.0,25.0,0.0,16.0
0,0,0,0.36363,0,3,0,Gawdin,0,0,8478446,-1,0,0.0,C,0,0,20222023,0,0,0.0,R,3,Glenn Gawdin,ANA,575.6666,20222023,0,0,0.0,2022,185.0,88.0,25.0,0.0,116.0
38,25,51,0.51983,5,73,37,Hintz,0,30,8478449,31,75,1.02739,C,9,21,20222023,3,3,0.20108,L,184,Roope Hintz,DAL,1053.4657,20222023,2,118,98.0,2022,191.0,98.0,26.0,0.0,49.0
31,26,48,0.51353,9,75,36,Aho,2,42,8478427,8,67,0.89333,C,7,15,20222023,3,4,0.16513,L,218,Sebastian Aho,CAR,1169.7333,20222023,3,112,128.0,2022,183.0,86.0,25.0,0.0,35.0
1,0,1,,0,3,0,Iorio,0,0,8482861,0,1,0.33333,D,0,0,20222023,0,0,0.0,R,3,Vincent Iorio,WSH,860.6666,20222023,0,2,0.0,2022,193.0,100.0,20.0,0.0,55.0
0,1,1,0.57142,0,1,1,Condotta,0,0,8483549,0,1,1.0,L,0,0,20222023,0,0,0.2,L,5,Lucas Condotta,MTL,662.0,20222023,0,2,0.0,2022,185.0,99.0,25.0,,
1,1,2,0.32258,0,8,1,Wright,0,2,8483524,4,2,0.25,C,0,0,20222023,0,0,0.25,R,4,Shane Wright,SEA,509.0,20222023,0,3,9.0,2022,183.0,87.0,18.0,1.0,4.0
6,3,8,0.5,0,39,4,Slafkovský,0,33,8483515,-13,10,0.25641,L,1,2,20222023,0,0,0.09523,L,42,Juraj Slafkovský,MTL,732.923,20222023,0,14,73.0,2022,191.0,102.0,18.0,1.0,1.0
20,3,23,,1,78,4,Giordano,0,53,8470966,27,24,0.30769,D,0,0,20222023,1,1,0.03738,L,107,Mark Giordano,TOR,1137.0256,20222023,0,52,21.0,2022,183.0,92.0,39.0,,
49,15,49,0.5341,2,82,28,Pavelski,0,8,8470794,42,77,0.93902,C,13,27,20222023,0,1,0.15217,R,184,Joe Pavelski,DAL,1063.3658,20222023,1,108,94.0,2022,185.0,89.0,38.0,0.0,205.0
13,6,13,,3,81,12,Perry,0,95,8470621,-28,25,0.30864,R,6,12,20222023,0,0,0.10344,R,116,Corey Perry,TBL,693.7407,20222023,0,37,34.0,2022,191.0,94.0,37.0,0.0,28.0
43,14,38,1.0,2,82,18,Burns,1,44,8470613,19,61,0.7439,D,4,23,20222023,0,0,0.07058,R,255,Brent Burns,CAR,1392.9146,20222023,0,140,96.0,2022,196.0,103.0,37.0,0.0,20.0
10,9,18,0.0,2,54,12,Perry,0,46,8470621,-6,22,0.4074,R,3,4,20232024,0,0,0.14634,R,82,Corey Perry,"CHI,EDM",802.9259,20232024,0,34,49.0,2023,191.0,94.0,38.0,0.0,28.0
30,14,36,0.5,2,82,20,Slafkovský,0,55,8483515,-19,50,0.60975,L,6,14,20232024,0,0,0.13157,L,152,Juraj Slafkovský,MTL,1076.1463,20232024,1,73,69.0,2023,191.0,102.0,19.0,0.0,1.0
1,4,4,0.50617,3,8,4,Wright,0,0,8483524,1,5,0.625,C,0,1,20232024,0,0,0.33333,R,12,Shane Wright,SEA,812.125,20232024,0,9,63.0,2023,183.0,87.0,19.0,0.0,4.0
0,0,0,0.0,0,2,0,Halonen,0,0,8483531,0,0,0.0,L,0,0,20232024,0,0,0.0,R,2,Brian Halonen,NJD,497.0,20232024,0,0,0.0,2023,183.0,94.0,24.0,,
0,0,0,0.5,0,3,0,Condotta,0,0,8483549,1,0,0.0,L,0,0,20232024,0,0,0.0,L,2,Lucas Condotta,MTL,450.0,20232024,0,0,2.0,2023,185.0,99.0,26.0,,
0,1,1,,0,12,1,Blankenburg,0,4,8483565,1,1,0.08333,D,0,0,20232024,0,0,0.1,R,10,Nick Blankenburg,CBJ,972.9166,20232024,0,3,36.0,2023,175.0,80.0,25.0,,
0,0,0,0.21428,0,4,0,Merkulov,0,0,8483567,1,0,0.0,C,0,0,20232024,0,0,0.0,L,3,Georgii Merkulov,BOS,634.75,20232024,0,0,1.0,2023,180.0,79.0,23.0,,
2,1,3,0.44791,0,23,1,Meyers,0,6,8483570,-4,3,0.13043,C,0,0,20232024,0,0,0.08333,L,12,Ben Meyers,"COL,ANA",606.5652,20232024,0,4,0.0,2023,180.0,88.0,25.0,,
24,14,27,1.0,4,72,22,Kuzmenko,1,12,8483808,-9,46,0.63888,L,8,19,20232024,0,0,0.18181,R,121,Andrei Kuzmenko,"VAN,CGY",893.0555,20232024,1,71,48.0,2023,180.0,88.0,27.0,,
39,18,40,0.38909,2,68,22,Bedard,1,28,8484144,-44,61,0.89705,C,4,21,20232024,0,0,0.10679,R,206,Connor Bedard,CHI,1187.0,20232024,0,83,90.0,2023,178.0,86.0,18.0,1.0,1.0
19,11,28,0.29411,1,71,11,Benson,0,36,8484145,-3,30,0.42253,L,0,2,20232024,0,0,0.11224,L,98,Zach Benson,BUF,871.0422,20232024,0,41,38.0,2023,178.0,80.0,18.0,1.0,13.0
17,8,20,0.34759,0,55,12,Carlsson,0,16,8484153,-11,29,0.52727,C,4,9,20232024,0,0,0.11009,L,109,Leo Carlsson,ANA,1086.5454,20232024,1,44,65.0,2023,191.0,94.0,19.0,1.0,2.0
15,11,24,0.43622,1,49,12,Fantilli,0,16,8484166,-21,27,0.55102,C,1,3,20232024,0,0,0.10434,L,115,Adam Fantilli,CBJ,942.6122,20232024,0,39,91.0,2023,188.0,93.0,19.0,1.0,3.0
0,0,0,,0,1,0,Nadeau,0,0,8484203,-3,0,0.0,L,0,0,20232024,0,0,0.0,R,3,Bradly Nadeau,CAR,1148.0,20232024,0,0,1.0,2023,180.0,82.0,18.0,1.0,30.0
0,1,1,0.5,0,7,1,Polin,0,2,8484255,1,1,0.14285,R,0,0,20232024,0,0,0.16666,R,6,Jason Polin,COL,445.4285,20232024,0,2,0.0,2023,183.0,90.0,24.0,,
7,2,8,,1,23,3,Malinski,0,6,8484258,3,10,0.43478,D,1,2,20232024,0,0,0.09677,R,31,Sam Malinski,COL,853.5217,20232024,0,23,35.0,2023,180.0,86.0,25.0,,
2,1,3,,0,26,1,Balinskis,0,8,8484304,0,3,0.11538,D,0,0,20232024,0,0,0.04545,L,22,Uvis Balinskis,FLA,846.0769,20232024,0,7,40.0,2023,183.0,89.0,27.0,,
0,0,0,,0,4,0,Matinpalo,0,0,8484321,1,0,0.0,D,0,0,20232024,0,0,0.0,R,2,Nikolas Matinpalo,OTT,420.25,20232024,0,0,9.0,2023,191.0,97.0,25.0,,
33,5,22,,0,82,10,Burns,0,20,8470613,19,43,0.52439,D,4,20,20232024,1,1,0.05405,R,185,Brent Burns,CAR,1290.0487,20232024,0,96,64.0,2023,196.0,103.0,38.0,0.0,20.0
16,21,37,0.42857,7,82,26,Saad,2,20,8476438,-4,42,0.51219,L,5,5,20232024,0,0,0.18055,L,144,Brandon Saad,STL,930.1829,20232024,0,68,46.0,2023,185.0,94.0,31.0,0.0,43.0
8,4,11,0.375,1,56,8,Bemstrom,0,12,8480205,-5,16,0.28571,C,4,5,20232024,0,0,0.09638,R,83,Emil Bemstrom,"CBJ,PIT",668.4107,20232024,0,24,1.0,2023,183.0,86.0,24.0,0.0,117.0
38,21,44,0.4086,4,82,28,Batherson,1,42,8480208,-9,66,0.80487,R,7,22,20232024,0,0,0.14285,R,196,Drake Batherson,OTT,1090.4024,20232024,0,94,97.0,2023,191.0,95.0,25.0,0.0,121.0
12,6,16,0.44545,1,59,6,Cates,0,0,8480220,-8,18,0.30508,L,0,0,20232024,0,2,0.07692,L,78,Noah Cates,PHI,827.8305,20232024,0,24,53.0,2023,188.0,88.0,24.0,0.0,137.0
5,1,6,,0,53,1,Edmundson,0,23,8476441,-2,6,0.1132,D,0,0,20232024,0,0,0.02173,L,46,Joel Edmundson,"WSH,TOR",999.9622,20232024,0,13,46.0,2023,196.0,100.0,30.0,0.0,46.0
3,1,4,,0,22,1,Nieto,0,4,8476442,5,4,0.18181,L,0,0,20232024,0,0,0.07692,L,13,Matt Nieto,PIT,696.6818,20232024,0,5,4.0,2023,180.0,86.0,31.0,0.0,47.0
30,22,43,0.56217,2,70,30,Karlsson,0,22,8476448,15,60,0.85714,C,7,15,20232024,1,2,0.17142,L,175,William Karlsson,VGK,1056.1,20232024,0,90,38.0,2023,183.0,86.0,30.0,0.0,53.0
100,31,91,0.5,6,81,44,Kucherov,1,22,8476453,8,144,1.77777,R,13,53,20232024,0,0,0.14379,L,306,Nikita Kucherov,TBL,1300.1234,20232024,1,191,161.0,2023,183.0,78.0,30.0,0.0,58.0
15,10,24,0.53631,2,82,12,Luostarinen,0,26,8480185,1,27,0.32926,C,2,2,20232024,0,1,0.10084,L,119,Eetu Luostarinen,FLA,956.1951,20232024,0,39,33.0,2023,191.0,87.0,25.0,0.0,42.0
20,17,27,0.32941,0,82,24,Zetterlund,0,33,8480188,-34,44,0.53658,L,6,16,20232024,1,1,0.11764,R,204,Fabian Zetterlund,SJS,1131.3658,20232024,0,68,60.0,2023,180.0,94.0,24.0,0.0,63.0
7,6,13,,0,62,6,Kovacevic,0,42,8480192,11,13,0.20967,D,0,0,20232024,0,0,0.13043,R,46,Johnathan Kovacevic,MTL,991.0967,20232024,0,32,35.0,2023,196.0,101.0,26.0,0.0,74.0
7,1,8,,0,36,1,Bryson,0,8,8480196,5,8,0.22222,D,0,0,20232024,0,0,0.06666,L,15,Jacob Bryson,BUF,880.6111,20232024,0,17,14.0,2023,175.0,80.0,26.0,0.0,99.0
49,14,38,0.47967,3,80,18,Nugent-Hopkins,0,36,8476454,10,67,0.8375,C,4,26,20232024,0,3,0.09836,L,183,Ryan Nugent-Hopkins,EDM,1177.45,20232024,0,85,72.0,2023,185.0,87.0,30.0,0.0,1.0
40,8,33,0.48387,2,81,12,Huberdeau,0,49,8476456,-29,52,0.64197,L,4,19,20232024,0,0,0.08391,L,143,Jonathan Huberdeau,CGY,1045.3209,20232024,0,64,90.0,2023,185.0,91.0,30.0,0.0,3.0
18,5,18,,1,61,6,Reilly,0,30,8476422,-1,24,0.39344,D,0,5,20232024,1,1,0.04761,L,126,Mike Reilly,"FLA,NYI",1029.3606,20232024,0,54,4.0,2023,188.0,87.0,30.0,0.0,98.0
4,1,5,0.4,0,18,1,Lycksell,0,6,8480245,0,5,0.27777,R,0,0,20232024,0,0,0.03448,L,29,Olle Lycksell,PHI,596.7777,20232024,0,6,5.0,2023,180.0,89.0,24.0,0.0,168.0
22,2,24,,1,77,2,Perbix,1,10,8480246,8,24,0.31168,D,0,0,20232024,0,0,0.03508,R,57,Nick Perbix,TBL,1024.8961,20232024,0,50,44.0,2023,193.0,93.0,25.0,0.0,169.0
7,12,19,0.0,1,82,14,Toropchenko,0,30,8480281,-3,21,0.25609,R,0,0,20232024,2,2,0.1228,L,114,Alexey Toropchenko,STL,751.317,20232024,0,35,22.0,2023,198.0,102.0,24.0,0.0,113.0
5,0,5,,0,41,0,Mayfield,0,35,8476429,-7,5,0.12195,D,0,0,20232024,0,0,0.0,R,36,Scott Mayfield,NYI,1125.878,20232024,0,10,21.0,2023,193.0,98.0,31.0,0.0,34.0
13,16,26,0.54267,1,58,22,Jenner,0,28,8476432,-8,35,0.60344,C,5,8,20232024,1,1,0.14193,L,155,Boone Jenner,CBJ,1205.7586,20232024,1,60,26.0,2023,188.0,93.0,30.0,0.0,37.0
14,4,17,,1,81,4,Larsson,0,55,8476457,6,18,0.22222,D,0,0,20232024,0,1,0.03076,R,130,Adam Larsson,SEA,1376.7037,20232024,0,40,63.0,2023,191.0,94.0,31.0,0.0,4.0
11,8,19,0.50867,1,78,8,Kampf,0,18,8480144,-4,19,0.24358,C,0,0,20232024,0,0,0.10126,L,79,David Kampf,TOR,809.2179,20232024,0,27,18.0,2023,188.0,90.0,28.0,,
28,4,25,,1,82,5,Pionk,0,63,8480145,9,33,0.40243,D,1,8,20232024,0,0,0.03424,R,146,Neal Pionk,WPG,1249.7317,20232024,0,71,88.0,2023,183.0,86.0,28.0,,
14,5,17,,1,69,5,Rutta,0,38,8480172,-21,19,0.27536,D,0,0,20232024,0,2,0.07246,R,69,Jan Rutta,SJS,1183.2318,20232024,0,43,21.0,2023,191.0,93.0,33.0,,
30,9,26,0.4609,0,79,11,Strome,0,86,8476458,-20,41,0.51898,C,2,15,20232024,0,0,0.08396,R,131,Ryan Strome,ANA,947.9367,20232024,0,52,51.0,2023,185.0,87.0,30.0,0.0,5.0
46,12,35,0.4928,3,81,26,Zibanejad,2,30,8476459,15,72,0.88888,C,12,31,20232024,2,6,0.11764,R,221,Mika Zibanejad,NYR,1184.6296,20232024,0,98,82.0,2023,188.0,94.0,30.0,0.0,6.0
47,19,54,0.48124,4,74,25,Scheifele,1,57,8476460,19,72,0.97297,C,6,18,20232024,0,0,0.16233,R,154,Mark Scheifele,WPG,1211.1351,20232024,1,100,132.0,2023,191.0,94.0,30.0,0.0,7.0
27,8,29,0.53477,3,74,11,Couturier,2,29,8476461,-10,38,0.51351,C,3,7,20232024,0,2,0.05729,L,192,Sean Couturier,PHI,1069.4324,20232024,0,49,63.0,2023,193.0,95.0,31.0,0.0,8.0
7,11,17,0.46268,3,80,11,Barron,0,23,8480289,10,18,0.225,C,0,1,20232024,0,0,0.11702,L,94,Morgan Barron,WPG,629.8125,20232024,0,29,23.0,2023,193.0,100.0,25.0,0.0,174.0
0,0,0,,0,2,0,Hutton,0,0,8480306,1,0,0.0,D,0,0,20232024,0,0,,R,0,Grant Hutton,NYI,526.0,20232024,0,0,4.0,2023,191.0,95.0,28.0,,
19,8,25,,1,81,10,Walker,0,50,8480336,11,29,0.35802,D,0,1,20232024,2,3,0.06666,R,150,Sean Walker,"PHI,COL",1153.9012,20232024,0,68,37.0,2023,180.0,87.0,29.0,,
5,5,10,0.54441,0,63,5,Kastelic,0,63,8480355,-5,10,0.15873,C,0,0,20232024,0,0,0.08333,R,60,Mark Kastelic,OTT,463.4603,20232024,0,15,19.0,2023,193.0,106.0,24.0,0.0,125.0
52,13,52,0.58733,5,82,25,Trocheck,1,55,8476389,16,77,0.93902,C,11,24,20232024,1,1,0.11627,R,215,Vincent Trocheck,NYR,1287.2804,20232024,0,102,85.0,2023,180.0,85.0,30.0,0.0,64.0
23,11,31,0.48985,1,81,12,Lowry,1,57,8476392,17,35,0.43209,C,0,2,20232024,1,2,0.10084,L,119,Adam Lowry,WPG,966.2469,20232024,0,47,50.0,2023,196.0,95.0,30.0,0.0,67.0
8,7,15,0.53125,3,69,7,Cousins,0,64,8476393,1,15,0.21739,C,0,0,20232024,0,0,0.06306,L,111,Nick Cousins,FLA,731.1594,20232024,0,22,21.0,2023,180.0,87.0,30.0,0.0,68.0
24,23,45,0.44927,7,78,30,Coleman,0,76,8476399,19,54,0.6923,L,3,3,20232024,4,6,0.15706,L,191,Blake Coleman,CGY,1027.9871,20232024,0,84,54.0,2023,180.0,90.0,32.0,0.0,75.0
22,9,25,0.55428,2,82,11,Pageau,1,13,8476419,-8,33,0.40243,C,1,2,20232024,1,6,0.10891,R,101,Jean-Gabriel Pageau,NYI,954.5,20232024,0,44,56.0,2023,180.0,82.0,31.0,0.0,96.0
11,1,8,,0,20,5,Hamilton,0,20,8476462,-8,16,0.8,D,4,8,20232024,0,0,0.08196,R,61,Dougie Hamilton,NJD,1258.5,20232024,0,37,89.0,2023,198.0,104.0,30.0,0.0,9.0
18,10,26,0.31578,1,78,12,Texier,0,38,8480074,-5,30,0.38461,L,0,2,20232024,2,2,0.11009,L,109,Alexandre Texier,CBJ,910.8461,20232024,0,42,17.0,2023,185.0,89.0,24.0,0.0,45.0
0,0,0,,0,1,0,Crotty,0,0,8480075,-1,0,0.0,D,0,0,20232024,0,0,,R,0,Cameron Crotty,ARI,603.0,20232024,0,0,0.0,2023,191.0,97.0,24.0,0.0,82.0
6,0,5,0.43283,0,10,0,Chytil,0,4,8480078,0,6,0.6,C,0,1,20232024,0,0,0.0,L,22,Filip Chytil,NYR,955.8,20232024,0,6,39.0,2023,188.0,95.0,24.0,0.0,21.0
5,2,7,,1,34,2,DeSimone,0,4,8480084,3,7,0.20588,D,0,0,20232024,0,0,0.07142,R,28,Nick DeSimone,"CGY,NJD",808.8529,20232024,0,16,13.0,2023,188.0,88.0,29.0,,
16,9,21,0.32,2,82,11,Iafallo,0,6,8480113,14,27,0.32926,L,2,5,20232024,0,1,0.09166,L,120,Alex Iafallo,WPG,918.8048,20232024,0,38,46.0,2023,183.0,91.0,30.0,,
20,7,26,,1,62,7,Brodin,0,16,8476463,22,27,0.43548,D,0,1,20232024,0,0,0.05982,L,117,Jonas Brodin,MIN,1402.3387,20232024,0,61,44.0,2023,188.0,89.0,30.0,0.0,10.0
13,2,13,,0,82,2,Oleksiak,0,37,8476467,-2,15,0.18292,D,0,0,20232024,0,2,0.01851,L,108,Jamie Oleksiak,SEA,1178.9146,20232024,0,32,38.0,2023,201.0,114.0,31.0,0.0,14.0
66,25,61,0.56331,9,81,37,Miller,2,58,8476468,32,103,1.2716,C,10,40,20232024,2,2,0.19072,L,194,J.T. Miller,VAN,1169.395,20232024,1,143,92.0,2023,183.0,96.0,30.0,0.0,15.0
6,2,8,0.53488,1,16,2,Boyd,0,2,8476329,3,8,0.5,C,0,0,20232024,0,0,0.16666,R,12,Travis Boyd,ARI,577.3125,20232024,0,10,0.0,2023,183.0,86.0,30.0,0.0,177.0
32,6,25,,1,76,9,Durzi,0,63,8480434,-1,41,0.53947,D,3,16,20232024,0,0,0.06338,R,142,Sean Durzi,ARI,1363.171,20232024,0,91,26.0,2023,185.0,89.0,25.0,0.0,52.0
10,6,15,0.23913,0,80,8,Kelly,0,30,8480448,-8,18,0.225,C,0,0,20232024,2,3,0.09302,L,86,Parker Kelly,OTT,702.4,20232024,0,26,27.0,2023,185.0,84.0,24.0,,
15,12,24,0.49336,3,67,14,Suter,0,16,8480459,17,29,0.43283,C,2,5,20232024,0,0,0.13333,L,105,Pius Suter,VAN,929.7014,20232024,1,46,71.0,2023,180.0,78.0,27.0,,
28,3,30,,0,82,3,DeMelo,0,36,8476331,46,31,0.37804,D,0,1,20232024,0,0,0.03614,R,83,Dylan DeMelo,WPG,1303.7804,20232024,0,65,41.0,2023,185.0,88.0,30.0,0.0,179.0
12,1,9,,0,71,1,Seeler,0,78,8476372,9,13,0.18309,D,0,0,20232024,0,4,0.01,L,100,Nick Seeler,PHI,1016.9014,20232024,0,27,43.0,2023,191.0,89.0,30.0,0.0,131.0
9,9,17,0.48141,0,62,9,Kuraly,0,40,8476374,-5,18,0.29032,C,0,0,20232024,0,1,0.09782,L,92,Sean Kuraly,CBJ,824.1129,20232024,0,27,23.0,2023,188.0,94.0,30.0,0.0,133.0
37,10,35,0.0,5,56,16,Stone,1,22,8475913,1,53,0.94642,R,4,14,20232024,2,4,0.13675,R,117,Mark Stone,VGK,1164.4285,20232024,1,72,86.0,2023,191.0,95.0,31.0,0.0,178.0
3,4,6,0.46031,1,25,4,Sgarbossa,0,2,8475958,0,7,0.28,C,0,1,20232024,0,0,0.14814,L,27,Michael Sgarbossa,WSH,658.24,20232024,0,11,3.0,2023,183.0,81.0,31.0,,
4,7,11,0.45714,2,44,8,Blackwell,0,10,8476278,-2,12,0.27272,C,1,1,20232024,0,0,0.0909,R,88,Colin Blackwell,CHI,869.5454,20232024,1,23,23.0,2023,173.0,82.0,30.0,0.0,194.0
12,2,13,,1,61,2,Whitecloud,0,32,8480727,-3,14,0.2295,D,0,0,20232024,0,1,0.03921,R,51,Zach Whitecloud,VGK,1055.0,20232024,0,30,30.0,2023,188.0,95.0,27.0,,
17,10,27,0.48387,2,68,10,Sherwood,0,41,8480748,17,27,0.39705,L,0,0,20232024,0,0,0.0909,R,110,Kiefer Sherwood,NSH,730.1911,20232024,0,37,62.0,2023,183.0,88.0,28.0,,
7,3,10,0.5,1,47,3,Robinson,0,19,8480762,-3,10,0.21276,L,0,0,20232024,0,0,0.04918,L,61,Eric Robinson,"CBJ,BUF",679.9148,20232024,0,13,46.0,2023,188.0,100.0,28.0,,
20,10,26,0.23529,0,71,11,Palat,0,37,8476292,-9,31,0.43661,L,1,5,20232024,0,0,0.10185,L,108,Ondrej Palat,NJD,938.9154,20232024,0,42,43.0,2023,183.0,88.0,32.0,0.0,208.0
17,7,23,0.0,0,76,8,Manson,0,87,8476312,11,25,0.32894,D,0,0,20232024,1,2,0.06504,R,123,Josh Manson,COL,1066.9736,20232024,0,58,31.0,2023,191.0,99.0,32.0,0.0,160.0
8,15,23,0.3125,3,66,17,Armia,0,34,8476469,4,25,0.37878,R,0,0,20232024,2,2,0.1223,R,139,Joel Armia,MTL,933.0909,20232024,0,42,40.0,2023,191.0,98.0,30.0,0.0,16.0
17,7,22,0.49147,1,77,11,Poehling,0,6,8480068,-11,28,0.36363,C,1,2,20232024,3,4,0.09909,L,111,Ryan Poehling,PHI,899.7402,20232024,0,39,43.0,2023,188.0,93.0,24.0,0.0,25.0
69,13,47,,1,77,21,Makar,0,16,8480069,15,90,1.16883,D,7,39,20232024,1,4,0.0909,R,231,Cale Makar,COL,1486.1818,20232024,1,204,214.0,2023,183.0,85.0,25.0,0.0,4.0
2,0,2,,0,13,0,Mitchell,0,10,8480070,6,2,0.15384,D,0,0,20232024,0,0,0.0,R,11,Ian Mitchell,BOS,918.4615,20232024,0,4,2.0,2023,180.0,90.0,24.0,0.0,57.0
17,3,19,,0,76,3,Brannstrom,0,36,8480073,5,20,0.26315,D,0,0,20232024,0,1,0.03896,L,77,Erik Brannstrom,OTT,995.4605,20232024,0,43,19.0,2023,178.0,84.0,24.0,0.0,15.0
6,2,8,,0,46,2,Murphy,0,40,8476473,-19,8,0.17391,D,0,0,20232024,0,0,0.03921,R,51,Connor Murphy,CHI,1189.913,20232024,0,18,40.0,2023,193.0,96.0,30.0,0.0,20.0
23,11,26,0.42201,3,81,14,Noesen,0,33,8476474,13,37,0.45679,R,3,11,20232024,0,0,0.12612,R,111,Stefan Noesen,CAR,711.7901,20232024,0,51,63.0,2023,185.0,93.0,30.0,0.0,21.0
30,14,36,0.51858,2,78,17,Danault,0,18,8476479,12,47,0.60256,C,3,9,20232024,0,2,0.10691,L,159,Phillip Danault,LAK,1081.2692,20232024,1,67,51.0,2023,185.0,91.0,30.0,0.0,26.0
26,7,31,0.36268,0,78,11,Namestnikov,0,37,8476480,17,37,0.47435,C,3,5,20232024,1,1,0.11578,L,95,Vladislav Namestnikov,WPG,867.8974,20232024,0,48,49.0,2023,183.0,82.0,31.0,0.0,27.0
22,11,31,0.23076,2,70,15,Rakell,0,22,8476483,4,37,0.52857,R,4,6,20232024,0,0,0.0909,R,165,Rickard Rakell,PIT,990.9428,20232024,0,52,105.0,2023,185.0,88.0,30.0,0.0,30.0
5,4,8,,0,46,4,Miller,0,26,8476525,8,9,0.19565,D,0,1,20232024,0,0,0.05797,R,69,Colin Miller,"NJD,WPG",942.3043,20232024,0,22,34.0,2023,185.0,91.0,31.0,0.0,151.0
27,34,52,0.25,5,82,42,Marchessault,2,40,8476539,-2,69,0.84146,R,8,17,20232024,0,0,0.15789,R,266,Jonathan Marchessault,VGK,1073.6951,20232024,3,120,77.0,2023,175.0,84.0,33.0,,
17,1,16,,0,78,1,Samberg,0,43,8480049,16,18,0.23076,D,0,1,20232024,0,1,0.01298,L,77,Dylan Samberg,WPG,937.5384,20232024,0,37,46.0,2023,193.0,98.0,24.0,0.0,43.0
9,2,11,,1,52,2,Joseph,0,14,8480058,-3,11,0.21153,D,0,0,20232024,0,0,0.04761,L,42,Pierre-Olivier Joseph,PIT,905.0769,20232024,0,24,6.0,2023,188.0,84.0,24.0,0.0,23.0
14,11,17,0.52146,3,50,16,Norris,0,22,8480064,-6,30,0.6,C,5,12,20232024,0,1,0.13913,L,115,Josh Norris,OTT,1058.24,20232024,0,46,56.0,2023,188.0,89.0,24.0,0.0,19.0
8,3,11,0.54006,1,80,4,Goodrow,0,78,8476624,-13,12,0.15,C,0,0,20232024,1,1,0.06557,L,61,Barclay Goodrow,NYR,753.85,20232024,0,16,13.0,2023,188.0,95.0,30.0,,
15,15,27,0.41176,2,77,16,Gallagher,0,74,8475848,-24,31,0.40259,R,1,4,20232024,0,0,0.10389,R,154,Brendan Gallagher,MTL,827.4415,20232024,0,47,59.0,2023,175.0,84.0,31.0,0.0,147.0
5,0,3,,0,14,0,Klingberg,0,8,8475906,-7,5,0.35714,D,0,2,20232024,0,0,0.0,R,14,John Klingberg,TOR,1233.0714,20232024,0,10,9.0,2023,188.0,84.0,31.0,0.0,131.0
4,1,4,0.41666,0,32,2,Wahlstrom,0,8,8480789,-6,6,0.1875,R,1,2,20232024,0,0,0.04878,R,41,Oliver Wahlstrom,NYI,664.2187,20232024,0,8,9.0,2023,188.0,93.0,23.0,0.0,11.0
13,3,15,,0,66,3,Fehervary,0,24,8480796,-7,16,0.24242,D,0,0,20232024,0,1,0.04918,L,61,Martin Fehervary,WSH,1177.8636,20232024,0,35,55.0,2023,188.0,98.0,24.0,0.0,46.0
